T_max (°C),T_min (°C),ET_0 (mm/day)
28.36473158,16.89346282,4.724097649
28.79869487,16.99857068,4.823277
34.21424343,20.8602502,5.71583672
30.72559724,17.67003762,5.235323981
29.94925962,10.02851457,5.81883424
37.90475289,24.6354405,6.166805032
38.0194349,25.03434083,6.13232779
41.4903414,24.93949209,7.160220876
33.35417134,16.90041333,6.007380547
26.46170182,20.44578947,3.49086643
30.4733277,17.19947036,5.233483146
44.60010926,10.320728,9.142272224
36.9251715,21.24897883,6.404607707
39.1947417,12.47521332,7.781588223
25.14715659,11.60082648,4.593316329
35.36411464,25.10998137,5.306948644
25.75057315,10.19012405,4.868030957
36.38460424,29.18016887,4.684016175
43.41541699,20.30510728,8.236277784
44.36838261,29.66032861,7.252554747
35.81105351,11.15995145,7.071879299
34.16409611,21.67059098,5.574966115
43.90034188,16.98654072,8.634653098
38.47219664,26.86964986,5.931124063
26.29798559,17.2244547,4.111278846
34.31451155,15.20975158,6.418200171
29.80490037,27.15106254,2.600942151
34.39608643,17.49306183,6.204767315
34.10931144,10.3366664,6.732360552
36.64289606,17.80578202,6.741765225
32.13540981,23.09044538,4.711964683
28.28540899,15.08719078,4.949065331
35.07438869,18.63975185,6.245818774
41.60405769,11.13430277,8.411489642
38.28024456,21.76185583,6.70535917
31.76735732,25.12589848,4.111789841
43.71046046,18.26625123,8.49043139
43.24415142,18.40465266,8.360741245
29.18696799,11.76564997,5.511751781
25.7883517,14.03881729,4.459921717
39.82617417,13.09350606,7.894962819
41.55220523,19.63375537,7.816392912
44.35729132,20.58511082,8.45615366
42.79672788,28.97880263,6.885188609
37.01069536,11.46463009,7.330264831
35.60104678,21.99735946,5.929606937
25.55682103,20.52997055,3.159285845
29.93312894,20.32466196,4.590879148
34.19229503,27.46318575,4.351930743
37.570078,14.11076941,7.292318986
36.14503667,10.81546549,7.167626127
39.85271979,23.44543015,6.910280704
30.59533862,16.90314928,5.304185068
36.29905215,10.35179832,7.227285264
26.76284487,15.02748015,4.573240762
33.27331047,16.18653548,6.06518066
40.00321666,22.33676754,7.101069489
38.86801707,13.45171588,7.645953172
44.81285474,18.26108696,8.770781607
30.55782252,19.64950889,4.888687798
34.96378598,19.18474783,6.149739575
31.59060828,29.47881533,2.423281661
33.81206228,10.91008476,6.630723225
42.1390026,29.01936373,6.67040125
38.6841815,21.63874428,6.831492393
42.64882383,25.9145543,7.350341808
29.07022217,18.60785236,4.646594864
42.46722236,19.07675763,8.104466235
26.19524548,27.58652998,
42.77198561,27.91868993,7.066358713
31.58147559,14.77377763,5.795888385
31.29175267,13.98483757,5.803924631
35.24177153,19.92470348,6.127769068
43.81380375,28.00554054,7.367390261
25.95562729,16.44710187,4.149115108
32.0446195,23.04029231,4.694072233
42.13143977,24.16303375,7.450655881
32.92108955,25.5734933,4.399733412
28.98313795,21.27848916,4.111162441
33.49588363,18.04910357,5.908136101
32.71105003,29.34031978,3.092640498
43.30832403,22.22661507,8.010197486
40.23868751,24.57130423,6.855896692
35.10231111,16.89965691,6.447187812
44.76741133,23.39898362,8.274316179
34.30555063,15.15595324,6.420989797
26.16475662,14.90193835,4.438327848
30.24548644,24.29444404,3.793174658
33.7214096,20.42789473,5.644690096
28.13805248,23.66553221,3.188559336
43.95130253,15.38876981,8.752598665
40.33697796,21.97446682,7.237500297
30.36574401,18.87867299,4.960403693
36.81609067,21.93920574,6.277856505
39.42898314,15.81759464,7.614798837
43.82557858,24.30901927,7.905227174
42.63270698,26.11858732,7.315005435
35.30384452,15.19832948,6.65979434
40.4930524,16.0124112,7.861146441
36.24289508,23.22308539,5.917204094
36.0540778,23.91170349,5.74438213
27.29483917,24.08199369,2.689289822
27.52275316,23.6539701,2.944282891
35.5906723,17.85615434,6.468703434
30.3772309,17.89707349,5.111261048
25.42073805,15.09635247,4.218940366
39.45678408,13.136674,7.80493556
25.64973193,23.85154759,1.968531169
36.90553682,11.86377572,7.282928459
35.78387588,28.75584574,4.579439091
44.37629381,26.53372607,7.760831285
34.68426279,27.1501148,4.61337107
26.27202873,28.13337629,
36.03375936,18.17209941,6.547185984
41.82192341,26.93401447,6.945813483
44.93698569,13.16122601,9.111048797
33.60686347,10.43283589,6.613318989
31.40597485,25.69782789,3.820623315
43.13306594,11.49593296,8.754549411
28.82484258,29.77049335,
37.3085783,23.49592859,6.18051886
33.11428848,25.0689942,4.588655956
25.8216473,14.91607713,4.3486304
31.94576949,23.47730788,4.569228481
30.30457045,10.86439875,5.838816907
38.72182308,26.7565144,6.031275168
43.97580995,13.39248186,8.868829844
30.36094375,23.94716134,3.927761014
41.22931878,14.48961002,8.145696867
26.10719634,11.36906339,4.839345676
35.7624202,19.62987357,6.304420564
26.41100127,13.38572421,4.69391336
43.68065982,24.58887977,7.82889588
40.32702561,14.75131687,7.910546927
38.15899822,16.84945112,7.215142406
41.47792763,21.34878503,7.617539557
37.95039591,15.69936555,7.262250524
44.37888794,17.55976232,8.713409969
39.27915896,26.31243542,6.285627842
43.49317219,13.58419699,8.743062094
35.34263784,11.64403179,6.93522337
27.34128826,16.5671557,4.501875815
35.56355443,18.48753534,6.390546338
27.53745656,20.85318564,3.745821028
36.84986958,17.44847392,6.830575169
34.64986121,25.798234,4.929347251
37.45150796,10.78638975,7.467947146
25.20093962,18.63535076,3.51111372
28.89680983,17.64511829,4.75294623
34.82660864,22.95156982,5.550754456
44.01007123,29.32552504,7.200939783
32.67218081,20.20750813,5.388564997
33.48744052,29.73753694,3.301154678
39.29392178,16.0449879,7.563805689
37.07585515,10.61736265,7.390627056
30.978523,13.31326335,5.792302625
33.21632791,17.9024977,5.853887893
29.35399598,16.32667818,5.060622013
44.32042918,11.94108262,9.016889094
27.61268763,18.65320215,4.227013363
32.43673569,16.76231543,5.791296969
25.51677944,12.45238441,4.587008781
29.43558984,15.92234261,5.133674974
40.60942277,27.72872111,6.434781685
29.02350465,16.04097731,5.013616042
26.60126805,24.27910846,2.273278803
34.4890636,22.24094159,5.573996751
25.19938469,18.54362325,3.530991191
26.69532309,14.78051274,4.589347143
41.15251739,17.38029399,7.917079946
40.4294669,21.84214427,7.278707307
43.30277641,17.01506429,8.483301217
42.09030872,14.29792867,8.365352898
38.66351126,12.32925498,7.665336804
26.04665715,27.59533876,
40.65697236,18.80625952,7.665393943
41.91021622,22.50416643,7.600114383
40.98164292,19.80820722,7.650962469
35.16958071,27.45133037,4.707089846
29.65803677,20.93869705,4.390578119
41.90659951,19.61562836,7.909922537
39.54325619,28.49201981,5.942950898
44.61522349,24.39379192,8.114544811
28.11385196,12.23099815,5.220976013
29.51329166,13.55408922,5.421124515
29.235963,25.74245726,2.92041501
40.85079535,26.71702642,6.690558217
28.73814593,20.90381658,4.115697544
26.3331966,21.08910456,3.279585962
44.97121613,22.63865926,8.413555763
25.49634423,18.78231549,3.570355548
41.7048812,23.60398247,7.405740402
32.30733683,12.16962515,6.19871611
41.8323092,29.22558485,6.532557365
36.09240982,25.00309648,5.554535143
43.03262459,22.62348408,7.890830061
43.52385973,16.32644114,8.586778175
25.18196363,13.21910975,4.41514039
26.50824352,18.18685928,3.995544261
30.00717459,23.23153481,3.98902258
38.38630833,22.67419487,6.609299835
42.76544393,17.6528231,8.300208129
34.19883903,22.26572788,5.486033519
37.13946233,26.27496591,5.629792444
28.76999706,10.52569545,5.518354062
41.09933668,19.01242096,7.759289004
44.34656223,25.17110457,7.940314075
30.37197866,20.92288941,4.607636427
34.89651903,23.02952176,5.55766123
26.72232221,20.33352785,3.603895178
36.18273313,29.83749089,4.415636866
35.05566884,11.09243073,6.903026112
27.88872968,19.82089644,4.081903576
33.84132426,11.82833098,6.577442609
31.68209304,13.19571124,5.968857042
35.43661751,17.66076701,6.45082273
36.71308671,13.11080183,7.158886224
25.16991157,29.27374332,
40.22011966,28.93579553,6.070233971
39.26028584,16.72219292,7.499979491
32.32572772,22.79495424,4.831249647
26.05871871,20.67506641,3.295381375
40.0986508,26.31173961,6.533817474
44.10350321,22.5489122,8.189032006
29.80303192,10.00504909,5.787852569
31.47049227,25.26348771,3.968182958
28.67625779,24.93696243,2.97586483
36.53872247,20.19445411,6.439165961
28.09682789,28.05837946,0.310355264
32.12387887,28.16892411,3.289621054
38.94026028,20.47823353,7.042663354
36.20231966,22.15976462,6.073860436
32.72925129,29.93044144,2.835640678
33.40499204,15.9764047,6.119896223
36.24221765,16.49234485,6.771765545
25.11729456,13.65547805,4.343399704
26.57019737,27.91733878,
42.62516136,24.8897678,7.490849336
26.55757978,12.11285698,4.869223208
39.13607192,29.63534702,5.549438703
43.40076328,24.61923416,7.746368461
30.41367209,27.01044219,2.96026293
32.40982874,10.96301578,6.308821833
36.37842812,20.09921838,6.408552831
42.63417939,23.97196573,7.61636391
43.83811175,20.85893169,8.293626907
39.79126496,23.33294931,6.908845471
26.73239522,26.35748127,0.936761313
38.38308311,17.48674126,7.212769886
33.20607444,26.97337351,4.124768441
34.41401999,13.2583221,6.606988598
25.98296781,15.4177211,4.317412369
28.82124279,10.8669124,5.503010751
40.81027215,17.28853623,7.838949237
34.07917666,17.5981909,6.111985711
31.03324483,26.10541194,3.551222524
32.68038148,23.06261341,4.886540429
42.08799027,18.73445116,8.037918077
39.97998035,23.04227957,7.001502975
30.44630794,11.05566701,5.856669059
27.3500368,13.60543072,4.895887855
30.03996443,22.5389571,4.165946393
43.41512902,22.82733638,7.97118514
36.63177676,25.48269317,5.628174647
35.66960417,18.05999518,6.466352001
36.92787199,24.45108193,5.909054947
32.32056531,23.67960665,4.644792874
41.14214041,29.26786757,6.301435255
35.46572499,14.30260453,6.774476407
27.33495806,21.03359128,3.63599376
27.5813025,22.03528884,3.461813961
35.73718293,29.9729577,4.195777876
43.73140436,14.02368284,8.777316533
31.16704243,20.4643604,4.922755519
42.39082338,16.92370615,8.262504185
40.28191173,20.51785937,7.392700295
29.95624886,14.64257204,5.413732855
25.72681497,10.95224757,4.792465523
27.0369453,21.45130908,3.428157451
39.56987868,16.71708632,7.577267918
28.99339476,13.63882803,5.288025642
32.42541841,16.47871132,5.821066242
35.03398332,10.98560403,6.904407262
39.50936337,29.00884468,5.819975554
27.26462447,21.6229583,3.461670096
33.12732811,26.29537363,4.284389593
34.70145818,18.46236395,6.17029595
35.81654128,28.06629335,4.777437879
41.36721283,19.66636443,7.765251261
28.4335639,21.47890644,3.890061115
41.15662904,19.8358796,7.69367396
38.85756855,24.66556592,6.441484526
36.11741628,21.33312155,6.171749536
38.99055741,15.43197847,7.53728413
33.24035478,12.91079063,6.358387323
27.76795172,22.12248778,3.503938444
38.31530481,19.78359923,6.957950045
35.49344613,11.91951393,6.952660363
37.78749601,17.91234932,7.021247991
31.75997562,20.29552844,5.119703967
43.13733155,26.53786468,7.398816032
36.74739737,11.52202112,7.26627044
26.70804969,16.96990696,4.267559795
33.99607981,26.45312245,4.550443097
40.12712109,22.96847864,7.052260599
40.88269123,15.79916644,7.972595133
34.89194106,26.90670244,4.747729387
42.89495142,19.86587161,8.14234586
30.35336874,19.96703783,4.776573892
33.21197394,29.53174678,3.254415861
42.97193821,28.94233006,6.946690877
42.92513433,17.17065367,8.377382028
38.71425538,12.81158257,7.649065102
42.17961094,16.51333465,8.240427347
26.77546534,10.60966521,5.06199942
42.29989952,10.41535773,8.602306806
31.41239813,17.91044273,5.382845911
28.56663025,28.82039645,
29.78739673,27.42714682,2.459711246
33.35937016,20.22885668,5.574905167
30.02384009,21.30452762,4.427838223
31.41135172,10.11866993,6.139425512
27.69956972,14.31002312,4.898774404
30.92353531,10.49548254,6.004827848
36.44567629,25.09079065,5.64628486
33.83707416,12.91291592,6.497954238
31.93437522,27.38094205,3.49377463
39.92904258,22.86648627,7.011105665
42.87019943,14.58837353,8.536880654
40.13578446,13.15440634,7.964802329
31.64001404,22.55249402,4.669301227
39.88884336,28.01673961,6.152005524
28.03960365,24.36720438,2.909245125
27.60635976,16.97093303,4.510430004
31.91254074,21.74767191,4.909055092
41.15404738,16.21523391,8.008781894
29.92696494,29.98299134,
26.26506818,24.97678377,1.700294113
27.6341907,22.2876328,3.411168631
42.17489937,18.46518286,8.083664221
37.67566569,22.36304581,6.455762827
30.06402327,16.83232125,5.176445672
36.10591651,10.57729679,7.171566167
35.55159245,17.90177045,6.453712114
38.10871957,28.60961639,5.439811744
29.66375109,22.5260219,4.04588057
42.28805974,11.67911406,8.547953589
31.18737124,27.69987227,3.0438225
38.88263308,15.37749699,7.515147818
25.32249293,14.87538986,4.226142278
32.4531426,15.94181938,5.887531948
32.03419636,21.54404472,4.98240337
35.86968857,20.89376187,6.165752688
26.45472524,19.82827509,3.63599531
40.80262747,24.35073727,7.049471504
29.35561604,16.33075463,5.060499521
38.5407563,25.64129043,6.181976804
41.06424246,13.50643357,8.16538689
36.23753912,25.65241578,5.471380653
39.81766413,23.27620211,6.924145861
38.23720624,23.66416619,6.42058955
32.11059594,19.63106794,5.322426104
41.17717078,23.34003065,7.293910211
30.8940274,11.59594093,5.917543649
36.42425836,27.03102234,5.236900828
39.90795478,11.11094467,8.018173701
32.5791182,12.9748302,6.19832424
31.05535215,21.53579417,4.693777284
34.1869202,24.78822911,5.001494816
41.35926989,11.52503129,8.337057639
43.59843526,28.41529628,7.23331826
35.90166826,29.47215298,4.416589217
38.22932411,22.11900346,6.643219476
43.06547244,19.62486911,8.208888117
26.97093703,24.82789945,2.207037153
29.64157156,16.56714705,5.10269935
39.17800013,19.86528868,7.174647172
41.47488924,28.32302054,6.593482075
42.14058057,29.1131085,6.652864761
33.30214354,28.54138232,3.667585854
26.78679805,15.24896134,4.548970274
33.75562955,14.6493808,6.334057518
29.6146918,15.95329012,5.175132555
30.8239291,18.82622225,5.093700214
40.44535114,16.28334826,7.828747448
26.51054172,17.48425591,4.125041506
41.55162435,22.41273904,7.513656568
33.55338172,25.25051354,4.692379028
36.92127862,24.71116397,5.860844061
26.79304462,26.28847134,1.086636612
31.74718157,10.64368806,6.180306873
26.79401838,10.95467579,5.035586517
44.23087446,25.78765921,7.824337054
41.14523299,20.66157645,7.604701298
34.19265509,21.56281348,5.600445831
29.47205097,11.0517372,5.635831541
43.6691021,15.10627602,8.700583751
31.89193191,22.7670861,4.703189429
28.21968863,27.1836378,1.59785328
36.26328777,28.33966794,4.865544474
43.87548241,20.00838992,8.383812152
25.07660581,20.90948465,2.872918366
29.76249687,26.66099262,2.795593273
43.76895281,20.75249201,8.285819711
28.42171934,20.33717051,4.137593771
27.26486903,28.10168076,
36.40374432,25.79865442,5.494090173
42.23687647,28.18145053,6.856335356
34.54219635,14.3649411,6.548073331
44.89128513,20.48750973,8.604938928
38.58343399,26.84944257,5.970005081
26.48149814,12.22295655,4.839957011
44.85664263,25.89324309,7.988849225
33.15788474,13.65946767,6.27779943
30.74805068,26.1623751,3.417286905
36.15758367,22.24001875,6.049054587
31.08615184,13.86471983,5.76625673
26.72915014,19.46708359,3.802353753
25.02856686,23.63810333,1.714054924
33.99166706,22.67705802,5.353815433
41.73726844,18.54494392,7.965247691
36.44630371,27.98733058,5.01873159
44.98414598,20.38526829,8.638465097
30.73693291,20.11734597,4.85992318
30.6091013,11.2450118,5.87938805
28.1949892,28.4424078,
28.28127177,13.54233137,5.127381231
30.70373192,20.56689387,4.771042701
40.85680091,26.07135203,6.800635371
43.11513581,14.30906554,8.612456819
44.50174339,20.5474658,8.497496716
29.64579308,14.81369818,5.318671569
42.62595091,25.19389996,7.448473037
31.56510179,21.28682336,4.891663546
27.25681089,27.11951721,0.575099039
42.40049851,27.89116006,6.957843495
37.72211269,22.97466965,6.379097485
28.29461792,24.50782492,2.967489208
33.59662515,20.984402,5.524590599
30.7451539,17.68857466,5.237902828
39.73589137,22.96235846,6.944598744
34.06832461,28.16577247,4.100145388
44.7855989,18.33360761,8.758302496
26.09489965,16.28820053,4.212607738
32.10030532,17.76873877,5.581420954
34.63800334,18.7079526,6.123840716
35.06267109,11.47122058,6.881590451
31.31871645,19.96883681,5.049429293
39.58480498,19.88628496,7.278709245
42.49494147,21.76887655,7.842521041
43.77438604,17.25640061,8.583706871
41.10186754,22.26215192,7.409750707
42.01160395,27.56432621,6.896019357
36.01090601,29.10941981,4.564335225
41.51776453,21.67224432,7.59160088
